user_id,experiment_viewed_ga_first_binary,experiment_ga,variation_ga,device_category_ga,experiment_assignment_hubspot_binary,experiment_hubspot,variation_hubspot,application_started_first_binary,form_interaction_first_binary,application_first_binary,lead_first_binary,interview_first_binary,admitted_first_binary,financing_confirmed_first_binary
f2568886-04ac-4851-bd3e-a7a7a1b30bb1,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
30694808-33f0-49c9-af01-fe59390d6ec2,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
309cb995-1012-4ea8-99f8-09f8e407a24f,1,chatbot,True,mobile,0,,,0,1,0,0,0,0,0
dbe83360-367f-4e9a-a1dc-ffd93fa23dd4,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
5d18bb24-1023-4b4c-9bc4-c830d80a72c1,1,chatbot,True,mobile,1,chatbot,True,1,1,1,1,0,0,0
0ffbc3d5-1062-47d0-8ca1-606c2321d0b2,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
410f25b3-eefe-4082-bafe-bc2e2dafae88,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
14d98492-527a-4e53-bf77-c103594f8a53,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
056f54a9-b37c-44c5-aeef-2ec651f2fd75,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
7ae0b250-7f08-4db0-9562-78d348af7057,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
66a7b634-2f83-4693-8e32-8a51e7b31b0a,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
5b1c02fd-0779-4de1-b406-6442a98b8729,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
42109795-43e3-4127-b627-138c084948c1,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
364c5c62-a844-4c00-b77c-68bfb844edcb,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
ba3052a5-c913-481b-9152-9c78c7f5a112,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
35aabee9-4597-4f79-8a01-5f7414665ff4,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
8ee35282-10a9-4fc4-b7c5-0c46479a487e,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
268e5487-680e-4f99-9d57-18ede539b7cf,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
dfe24592-6116-4f4a-8d52-ef2c1444e540,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
640b9c2e-d29d-4649-bddb-4c2fa211c68e,1,chatbot,False,mobile,1,chatbot,False,0,1,0,1,0,0,0
f3e9eab1-5eb8-408b-a604-3c3b4f115791,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
548f9eee-7368-425d-a830-e234504b3ec9,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
793d6712-f248-412f-b2df-4e40a9c83c12,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
c8f08455-09e4-438e-aa5f-2e71221a6f05,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
93d310b8-e14e-474e-aefb-d648179d5fc6,1,chatbot,False,desktop,0,,,1,0,0,0,0,0,0
4d007368-d203-419a-b14a-2c001d71da88,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
cc0388dc-64da-4495-b536-0584ea9de6f8,1,chatbot,True,mobile,1,chatbot,True,1,1,1,1,0,0,0
beaf05ae-3e43-4e46-b759-3233a9ed394a,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
8cc4ae07-0570-45cd-ae27-939c3151d5a4,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
a53876c2-18d8-477d-b696-e21ebd1beadd,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
57c904a4-79a8-45e1-9f6b-202b853c41f8,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
cc32e8b9-1cea-48b0-beb4-b50fe5cc4424,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
c02cbc1a-baac-47f2-8c60-08d64f469d6e,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
3d7dbaf4-aeb2-4bdf-8284-469c8b5c98ed,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
f7ae5aaf-cbaf-4de5-b062-64872d4fdadb,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
b0bf6879-69c3-4da6-aadd-1a1bd8752ee1,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
e3b8250c-4dcd-4108-9a6a-e797d637c4a9,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
6498b0ea-ae16-4550-97ef-4cc9207d5606,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
0f3ae54e-87e9-44b5-b9e4-bb70f65c9445,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
0e996d20-c4e7-495a-8abb-3879506fb53d,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
0418f9a4-a521-4297-88b3-95646a42360a,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
4bf15463-ee31-4e95-934b-22d8198528a5,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
c00759d3-8164-499e-a329-3c503e29e3b9,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
d31e70e3-19df-47b4-bce6-6b31f3cca9d8,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
671c4c37-c1d8-4f1c-b79a-29edfe2b8e07,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
04e8dc20-4d09-41d1-8ce5-fa4b39101774,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
01d76f92-f439-4617-8401-69c837ed08e1,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
cb129ee0-40cb-4e82-a155-0b9df584715f,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
19aeb2a9-1f78-4ff5-a29a-4850399d04bc,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
b67a58fc-fa0c-42da-b8bb-3baa1b652b62,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
661c2474-8b8a-44db-b228-5509853a0f9e,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
e70b4d10-bdd1-4583-972e-c54efda7fc9c,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
39dfc92a-ae53-42dc-a10e-4732601e9103,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
9eb6bc65-589c-4d4e-96a2-b2ebb3db989a,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
8a323da8-44ec-4584-9988-9121fdbb9e57,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
56e2c061-e252-4bcd-ad4f-5a4433c88e9f,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
63f528e0-0ba9-4e47-80bc-fb3f79bcc13b,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
6f952c47-cf81-4e83-9f8c-43b73fe210a9,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
edab0ce2-6d0e-4cd1-b179-29de20a26b0b,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
3aa0417c-3da0-4d29-acb3-32fc6fbea6d6,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
55e48772-c4f0-4206-bd36-bac993643e71,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
3bb604f5-2d23-4279-8454-58faa1929b62,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1fdcedf7-670c-4048-94ce-5512a262bcbc,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
c1fbf3c5-7c89-497d-b2a1-c773ca01a712,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
5aba0d4d-6571-4578-9d9e-6e3b65da6444,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
0e6c5745-2554-43f9-ba7c-d05837deda2e,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
c420a759-a711-4388-8c23-9896e5cfeff4,1,chatbot,True,mobile,0,,,1,1,1,0,0,0,0
0446dda1-0826-438b-bcbb-235911f1c68b,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
06cc08d0-ea2a-4a30-9936-4d9181a53f72,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
eb7d45ac-4586-4ff9-8ed3-79df907deeeb,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
4ec6627f-7758-43f6-a51e-427e33fd5d87,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
08c922f0-8e5a-4aec-8578-66e96f67742f,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
58665f14-9319-49b8-a62c-2e5b54ee46e2,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
59ed9f62-82c1-4589-bd7b-00ea5c32d8b6,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
bfea1d6e-2a35-4256-982f-8bbd9335ed80,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1611efd1-4d6e-458d-bf5a-8c8208b488ae,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
82abd3e2-5ab5-4258-92bc-15539e136601,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
f789fb09-dea7-4aae-a83c-ea3afe1c61cf,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
d03156f1-289e-41af-8680-c2d9581e2596,1,chatbot,True,desktop,0,,,0,0,0,0,0,0,0
859ebd93-2936-4746-80dd-6e6747db722b,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
7c84d24a-f510-4a1b-8d03-72c35faeb77a,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
9cdf7e27-af9d-419a-99bf-e8b5931f1047,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1e373ff6-5d79-4d26-80c1-ae85cd327d7e,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
c82424e7-64f6-4190-aeb8-cff6d73ed3ae,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
ba9228e7-eaa6-4c98-b79c-0468e0e3d06d,1,chatbot,False,desktop,0,,,1,0,0,0,0,0,0
2f17fd1c-bb0b-48a8-97aa-7fa896a258d4,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
6078bd4a-f6b0-4d29-a96d-10b5195cd1cb,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
d0771ede-1470-450f-883a-29a6d2329642,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
d10d47be-0503-4110-a8ad-7d8a755f7313,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
ce1ea661-ed5f-449e-a260-8fd8b521db1f,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
0c1c7999-0208-457f-b02e-3db94491336e,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
84bc63bd-c9a2-48e3-96a2-3af7a03b4ab6,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
09550bc5-2b8c-4aa1-8b10-01648e201d45,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
26e45348-4cbd-46f9-a9c5-3cb8881adc44,1,chatbot,True,mobile,0,,,0,1,0,0,0,0,0
5b2d7a88-08ed-45f1-a376-dcca2d59356c,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
22880db3-1fcc-41c6-bf74-190dfd154fbc,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
40a8e740-4d3d-4ab6-961b-5b01d2233ff5,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
a04f7c43-3e60-442a-a681-4bc1b790d992,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
8e7db024-0244-45b1-ae52-c0f60591cf4c,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
c61dccfe-1c9d-4aee-aa19-35c43a72f011,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
7881499d-01c1-48bc-bbab-5d035a0aed97,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
f5336481-7ab0-40fc-a782-3f17e87f4727,1,chatbot,False,mobile,0,,,0,0,0,1,1,1,1
62a0f6a9-df9d-45e4-9045-7faee40d35a8,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
d44fb1eb-fe57-418a-a3c8-1e63c8d9b4b0,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
95986dab-62f3-49db-b127-4dc6b523fb55,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
20dbe246-b735-4ed1-a10d-d3874775a96d,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
f9fbeb86-fc76-4c00-990e-611c8d2ee04d,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
0f910114-6365-48fa-ab9f-b8acb7c6474c,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
40eb1851-ebf1-46e7-a139-0c4e5b76fbe0,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
c9eb7307-a2d2-400e-98ec-5f714fcfcebb,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
0bd5dad2-a692-419f-bb89-956f45a9ac74,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
c057d722-bc62-4acb-8221-5e53a11eaccb,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
707dcec5-7b7c-4b0b-807c-eaa9d60c4ecc,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
ad14f95f-e7fa-4b38-af63-2bcd146eb10e,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
5e2ff6d9-beb9-4adb-adea-373f792bc8a0,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
d1cd111f-e921-49a8-aabb-88556a910365,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
87a5c5fb-876e-439a-9404-5da479d1b01f,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
d1440a23-c7b2-476c-8481-8ed1b9e641b0,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
abd04dd6-feb0-484e-b282-e71273b95448,1,chatbot,True,desktop,0,,,0,0,0,0,0,0,0
c28440dd-01ff-4e54-956d-26ae3fc36efc,1,chatbot,False,desktop,0,,,1,0,0,0,0,0,0
73813b57-c34f-41b4-9bbd-015e0439da25,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
a20326e3-3ad7-40ed-8e76-83abc25043c8,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
58b38ada-1c95-4c2a-9e4f-4b2f2ee99a83,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
78e688d4-c901-4da2-8914-6bd8d304ef92,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
ef93d421-cb8b-4927-bf46-1498b4e4440e,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
9c6428b4-2f7e-4987-87fc-eb8a44dd9e6f,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
f676357d-2703-44a5-858a-08e64894b1ca,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
ff8ef9bc-cdbf-4376-a318-97680242bcf4,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
cd7fb18a-a255-45eb-b42e-6f20cfa6ea32,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
06dd8b95-cdb0-43fe-8d10-429d5a42a12b,1,chatbot,False,mobile,1,chatbot,False,0,1,1,1,0,0,0
48d57ae7-b102-4257-94ed-145fcc3434f4,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
fafc3a91-7854-4334-b939-d63a8fe8f9d9,1,chatbot,False,desktop,0,,,0,1,0,0,0,0,0
3b34bd33-593a-471c-8139-7d2f9c9a5e92,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
81842f99-939b-4de5-8602-a94727550cce,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
b1eb6745-1d4e-4177-88bf-67fb1eb8078e,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
36eb77d2-d807-422b-a508-03d611a9fd30,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
1d7ac0df-99ef-4611-89a7-9585da850a2b,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
589e45d6-347b-4a3f-ada1-9ed3fbdbaa3d,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
3ea148d3-1440-4f2a-ac49-4d19cabcd684,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
60171286-0cfe-470c-a165-1767302dda8f,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
0f9bcc49-6d82-4870-9a50-f1fc0fbbb3b5,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
41cf866d-d7b1-4f55-9f98-78b7d4459557,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
241080fe-cd82-4cc4-8691-eb6b3c4ea591,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
fc232596-975f-4bda-870e-19b4ce77155e,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1c573808-b062-42b7-b2a1-5fc05a8da9a9,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,1,0,0
11784e8a-1fb1-42fd-a657-7ddc52b607c5,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
d4c1d72b-d34e-4460-8a39-5ec694fc1926,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
44ddb24f-40b5-465b-82a4-a5127a956b3a,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
e12d4a30-a426-4417-aefc-b77ea882f20e,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
6468f51d-1cd7-4ded-aa41-cca7b8cc18c4,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
895b1cec-d715-460c-93dc-9179e0d5ae89,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
5340b0c8-38b6-48f1-9015-0c7ace090c87,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
0712ec81-ee30-40b6-860a-6fa8f44bd61b,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
209bdce2-a607-4f99-9ab4-4126e62cb10f,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
d0aebceb-1561-4b90-8388-c0e1e2b27e1c,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
bf0ff556-5216-454d-8335-af4d542aadde,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
2f5a94b5-4f7a-4c18-aa81-f3d8de7e9c74,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
ca23c98c-fbe1-4e30-b18d-0f6c6373c5d7,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
a29f73e7-268d-4453-9a39-b8c058ed5057,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
9c847b07-7c58-46ef-97af-bfbadaeaff72,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
d8b15255-8e02-4a43-b5ac-5dd9c207471d,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
dd70f7f6-aee3-41e2-b514-9544de42d167,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
5c15bb01-1c83-44f8-9f0c-858b10eca604,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
6ff42ea5-82d3-427c-8744-0a002442f1fc,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
55a4a5a9-4010-47a1-87c3-706456a60d79,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
4c88199e-8244-41f1-a80e-a034580ee3a5,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
7684e57c-0065-490d-9036-563dd1bc42fd,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
2d1d822b-8c5a-471b-bd87-31e3d855a2b8,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
6d6ec62e-41aa-471d-aaf5-986c9bf20681,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
016e361e-2f19-4956-b045-6ca09fa7f6c5,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
54fe35cb-2873-4909-994f-1786ebe2cb3a,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
04e141c2-fb79-412c-a1e5-d4de9c44b199,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
96d0c587-0f9e-400b-ab67-4c3c076b45b1,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
db9e90c3-ad28-4be4-97ab-313fe73d2155,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
2afeb78a-bea1-4060-9b2b-84d52417789b,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
a5bebedf-f93f-4e02-bc8e-b157b597eb6d,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
9919f458-0e45-40bf-8589-1ee87b84cc0e,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
030f072c-69fc-4d5c-9cd9-f3dca268e67a,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
c9280cb4-6afe-4a49-9ccf-4ffe4656da2c,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
46c3cdbb-9ec3-4c70-92c7-b819e00ad21d,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
e1d1a3c1-3922-444e-bcb4-ec392b6ba8dc,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
2aa5e466-87ed-4f06-8256-3f77ca7dc702,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
30e1e42e-9ccf-4420-9b73-765422573644,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
3f9518a0-f77e-4e41-bc1f-60d9142eae27,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
afa9d898-873a-4866-bb53-80bfdd0f9604,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
59e63bfd-3e46-4e72-8b00-6a074a9085fe,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
a2625bb0-8236-496c-97b8-fd679b27ba4e,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
11b16f00-7255-42a7-8ac7-a8ddc06643f2,1,chatbot,False,mobile,0,,,0,1,0,0,0,0,0
009deb04-ea78-42ee-ba33-07886999273d,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
de2a5ae5-703f-4539-a2a3-aa930544b5b8,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
692e222a-9388-48ff-96b5-de54f6de20f9,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
98158376-e8a7-4720-8583-737255e87877,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
f46e34d9-957e-4c30-a246-d09356d5ff4b,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
c2654aba-af1d-40b5-9f81-4c8e06b23e5f,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1ae69348-fc3a-41d9-af9b-12bd55a0bd5f,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
e3277c50-38a3-48c0-b893-054f6103257d,1,chatbot,True,mobile,0,,,0,1,0,0,0,0,0
55fa4b2c-3b20-489f-a280-e2612a447d26,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
d4192ce9-1459-43e4-a28f-9154492beff4,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
5521d321-7909-4275-8429-46d1bda66a64,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
4ea40f47-dd37-4145-b566-f705a50c53e1,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
6b395658-d539-4bdc-9141-5141543667eb,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
5d3ffd12-d79d-46c5-8008-8479db0a7928,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
947664f0-1842-45a3-b7d7-27cfa98444f4,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
854a8687-0f4f-4549-8244-00a791bf5a39,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
0d79abf6-4d17-4cc9-8018-201cf79e05f1,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
e8ec7ad3-bef6-4ce1-b555-90c43f40f84f,1,chatbot,False,desktop,0,,,0,0,0,0,0,0,0
e418e011-a375-4433-acdb-af9b0e7dd5f0,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
8054db0d-016a-4f83-9eab-7069cf3f8720,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
710f1218-6043-4957-a1ce-ab5faa2f2052,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
ab3a2680-a974-497a-86dc-bb565c101215,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
863bc544-cf48-4f1d-8738-0755e91fc741,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
adff3a00-090f-4387-94dd-a1f121b4ee3a,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
fcea1dc9-859a-4aa7-b547-ed0602b0712c,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
cd0af511-1369-4aa8-a1bd-c10998008b92,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
dd718a0d-ea26-4d86-897b-9e7a7d7ae0f8,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
4b2d4b2f-6721-4733-87ab-049f99594380,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
c8bc3791-2e2c-45c7-914d-e81bc84af1ae,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
91872c6d-91ff-45d2-a3fb-14d9c0fb6fd7,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
acf3faad-bd6b-457b-a0d1-c611da35b8da,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
be608d6a-6c4d-4cb9-8b75-27ec5a1a6d16,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
03de7767-bb37-43ca-9513-27060fcacd90,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
9b6420ac-a0cb-4165-a44e-c86fe815b827,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
98938275-3f6b-45d5-9d86-2b480391a70e,1,chatbot,False,mobile,1,chatbot,False,1,1,1,1,0,0,0
4d7c922f-66f6-4f9c-8b76-fd5c62248363,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
bcc31ebb-82ed-4d77-9efa-eda2fa817746,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
1e9c547f-aaeb-409a-8134-b269be2a1eb4,1,chatbot,True,mobile,0,,,1,1,0,0,0,0,0
23cf85db-a80e-45c5-bd48-3e091ea75d51,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
ef52bc64-3ac0-495e-aec5-5d4fcde9072c,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
1d202f00-4ba8-44af-b0b0-f12b1a8bf0f8,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
a8c2013a-6a58-4458-9ee5-e144fe260fe2,1,chatbot,False,mobile,0,,,1,1,0,0,0,0,0
9145135b-c604-40f3-83a1-b40b4a2c65a5,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
774deed9-fc99-4d3c-a9b8-ec11deec90f4,1,chatbot,True,mobile,0,,,1,0,0,0,0,0,0
cda0003a-e80c-4959-aef1-cf8b4999d715,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
7d255630-a743-4d11-b4a3-bf24befbf6c6,1,chatbot,False,mobile,0,,,0,0,0,0,0,0,0
b81fff3d-9b75-471f-8326-04341d80efce,1,chatbot,True,mobile,0,,,0,0,0,0,0,0,0
48c3e91a-33c4-4755-b3db-c2fa7abada92,1,chatbot,False,mobile,0,,,1,0,0,0,0,0,0
